TestDataID,Rating
8626,4.375318
8627,2.3649132
8628,2.9722269
8629,4.4596205
8630,3.9581614
8631,3.9322882
8632,3.5428596
8633,3.444089
8634,3.7495005
8635,3.860384
8636,4.3045473
8637,3.3666878
8638,3.1727293
8639,3.0136085
8640,3.6214533
8641,3.7865248
8642,2.4038048
8643,3.7123826
8644,3.7935195
8645,3.5333772
8646,2.8473072
8647,3.8276892
8648,3.7584224
8649,3.994031
8650,2.83632
8651,3.5786471
8652,3.3100998
8653,3.9607277
8654,3.437866
8655,4.1634455
8656,2.7886086
8657,3.1072614
8658,4.192772
8659,2.3602314
8660,3.6593628
8661,3.7300754
8662,3.630767
8663,4.0824556
8664,3.6639452
8665,3.4514337
8666,3.3553383
8667,4.3526974
8668,3.9413416
8669,3.9569888
8670,3.7871084
8671,4.169013
8672,2.8312323
8673,3.663846
8674,3.8560739
8675,3.887869
8676,4.074065
8677,3.1910698
8678,2.7126908
8679,3.786502
8680,3.114882
8681,3.9057925
8682,3.899137
8683,3.153466
8684,3.739144
8685,3.3534706
8686,4.6642284
8687,4.3117895
8688,4.2771397
8689,3.9148707
8690,2.6718614
8691,2.5001507
8692,2.358122
8693,4.328125
8694,2.7518554
8695,3.7031999
8696,4.4302683
8697,3.9868312
8698,3.295394
8699,2.9666784
8700,3.1214747
8701,3.053291
8702,3.7308154
8703,3.8463082
8704,3.7725716
8705,4.48639
8706,3.1529999
8707,3.6268446
8708,3.118528
8709,3.600691
8710,3.3952422
8711,0.8521034
8712,3.8502266
8713,4.241083
8714,2.5039792
8715,1.7329576
8716,2.792841
8717,3.0551157
8718,1.4194223
8719,3.696221
8720,2.677711
8721,2.292063
8722,2.3124073
8723,1.6412416
8724,2.0184996
8725,2.7309825
8726,2.7965472
8727,2.209991
8728,2.3348165
8729,1.8043687
8730,2.5991542
8731,2.9024649
8732,3.3625793
8733,2.7900312
8734,1.3795118
8735,2.0050037
8736,2.7509482
8737,1.9659338
8738,2.7658815
8739,1.7379415
8740,2.442323
8741,3.5191855
8742,3.5505843
8743,3.756414
8744,3.8946633
8745,2.9575396
8746,4.12462
8747,1.8620865
8748,2.2993538
8749,2.0098133
8750,2.949722
8751,2.7910683
8752,3.0633278
8753,4.1397576
8754,2.7921474
8755,4.053857
8756,1.5490803
8757,3.4476461
8758,2.281339
8759,2.8709593
8760,3.2188373
8761,3.4803298
8762,2.7387934
8763,3.1915953
8764,3.268934
8765,1.7941461
8766,2.504157
8767,2.7128403
8768,2.8852084
8769,2.2800524
8770,3.5175207
8771,1.4989433
8772,2.7656486
8773,2.5281692
8774,2.7122536
8775,2.9826846
8776,2.4874873
8777,2.447636
8778,2.5898376
8779,2.7029138
8780,3.2133245
8781,2.3977077
8782,2.6177652
8783,2.164693
8784,3.269803
8785,2.648469
8786,2.349543
8787,2.7689342
8788,2.0878515
8789,2.577106
8790,3.1172445
8791,3.033974
8792,3.1575367
8793,3.3217092
8794,3.1282513
8795,1.6172101
8796,3.1732187
8797,2.5431907
8798,2.5171137
8799,2.8887737
8800,2.5871983
8801,3.4609642
8802,3.3904662
8803,3.0884187
8804,3.109553
8805,2.3343225
8806,1.9971111
8807,2.6191611
8808,3.020681
8809,2.4289072
8810,1.9282539
8811,2.7141314
8812,1.4812831
8813,4.6199846
8814,4.326353
8815,3.9620986
8816,3.6847682
8817,4.6489153
8818,5.0478244
8819,4.402668
8820,4.129146
8821,4.2895594
8822,3.4741147
8823,3.3744946
8824,3.8028488
8825,3.3028302
8826,3.5308223
8827,3.9319973
8828,4.198417
8829,3.476047
8830,3.3384311
8831,3.510967
8832,3.8294067
8833,4.2485104
8834,3.7851362
8835,3.8815846
8836,4.3026032
8837,3.3795915
8838,3.1096578
8839,3.9900398
8840,4.1178503
8841,3.478613
8842,3.2187848
8843,3.4536514
8844,2.7694364
8845,3.3920088
8846,3.5226703
8847,3.1607485
8848,2.7071095
8849,3.3378038
8850,3.2245955
8851,3.5581493
8852,3.633037
8853,2.7511358
8854,3.3950467
8855,2.5464969
8856,4.043928
8857,3.651309
8858,3.180871
8859,3.5804954
8860,3.5087814
8861,3.9788394
8862,3.648189
8863,3.509973
8864,2.953083
8865,3.1615763
8866,3.3655324
8867,3.9321032
8868,3.0186453
8869,2.7865448
8870,4.3103366
8871,4.4060926
8872,3.3355017
8873,3.7932894
8874,3.769416
8875,3.821706
8876,3.2602282
8877,4.1128016
8878,3.284716
8879,3.1391468
8880,3.9108067
8881,3.7410362
8882,4.73134
8883,2.712566
8884,2.4235046
8885,2.8520818
8886,3.6146502
8887,3.809308
8888,3.626072
8889,3.263713
8890,3.5128632
8891,4.3886714
8892,3.7316647
8893,3.624186
8894,3.7289696
8895,4.2172995
8896,2.8049765
8897,4.2673955
8898,4.003023
8899,3.6576123
8900,3.0164266
8901,3.855682
8902,3.8829155
8903,4.0675173
8904,4.089699
8905,3.482029
8906,3.1675553
8907,4.742804
8908,3.9994125
8909,3.7288957
8910,4.2981167
8911,3.7620099
8912,3.6516936
8913,3.517669
8914,2.8292496
8915,2.9631226
8916,4.006682
8917,3.8863435
8918,4.6807184
8919,5.1110053
8920,5.165522
8921,5.230067
8922,3.7315922
8923,4.855609
8924,4.071162
8925,3.6951685
8926,3.8214965
8927,4.398984
8928,4.37935
8929,4.6738553
8930,3.8641543
8931,3.3598473
8932,3.9435604
8933,4.150703
8934,4.106576
8935,1.8905747
8936,3.6590889
8937,3.9400356
8938,3.3899567
8939,3.5222943
8940,4.60437
8941,4.486272
8942,4.525881
8943,4.0271034
8944,4.822386
8945,3.401596
8946,3.9003224
8947,4.8176975
8948,4.4602003
8949,3.9058368
8950,4.540103
8951,4.5966873
8952,3.525945
8953,4.532013
8954,4.47782
8955,3.6107183
8956,3.9218018
8957,4.6601734
8958,3.6126306
8959,4.103897
8960,4.366456
8961,3.976253
8962,3.5990543
8963,4.523447
8964,4.733617
8965,4.442088
8966,3.576169
8967,4.321908
8968,4.3176017
8969,2.9936028
8970,4.1452084
8971,0.91636217
8972,4.0262637
8973,4.156569
8974,4.817142
8975,3.7773392
8976,3.9161947
8977,3.4371784
8978,3.6770847
8979,2.7620099
8980,3.9692383
8981,3.5456052
8982,3.3202147
8983,3.7685926
8984,3.8917046
8985,3.0961843
8986,3.8025866
8987,3.7593548
8988,2.7022579
8989,4.1009088
8990,4.7299194
8991,2.871365
8992,4.1905403
8993,2.4192142
8994,4.3069005
8995,4.716936
8996,4.505709
8997,3.7077284
8998,3.0070865
8999,1.9315854
9000,3.1069853
9001,2.651483
9002,3.1702106
9003,3.2110217
9004,2.7469575
9005,3.3113806
9006,3.3666966
9007,3.119715
9008,1.6823343
9009,1.7825929
9010,3.886473
9011,2.7925568
9012,2.010548
9013,2.394277
9014,3.8696666
9015,2.0305614
9016,3.0020478
9017,3.3150053
9018,2.8407328
9019,3.439524
9020,2.5459754
9021,2.4460487
9022,3.2430258
9023,2.43549
9024,3.2937653
9025,2.8328106
9026,2.6496053
9027,3.2066627
9028,2.813177
9029,3.5973094
9030,2.0402656
9031,3.1593885
9032,3.3180194
9033,3.0637355
9034,2.3756363
9035,3.3014646
9036,3.795224
9037,3.5692518
9038,3.485336
9039,3.661784
9040,3.1572704
9041,4.6428866
9042,4.266567
9043,4.244952
9044,4.08961
9045,4.2638803
9046,4.2430887
9047,4.3468256
9048,4.3239594
9049,4.419748
9050,3.6147697
9051,4.236412
9052,3.5162926
9053,4.1572647
9054,3.6837165
9055,4.307144
9056,3.8553884
9057,4.019676
9058,3.526629
9059,4.2461557
9060,3.9027872
9061,4.436537
9062,3.6845956
9063,3.2221231
9064,3.9246244
9065,2.059408
9066,4.0122185
9067,4.2042623
9068,4.152588
9069,4.3261
9070,4.047226
9071,4.078307
9072,4.544901
9073,4.290407
9074,3.9483817
9075,2.416719
9076,4.389977
9077,4.103685
9078,3.2372346
9079,4.1794634
9080,4.13155
9081,4.561532
9082,4.12836
9083,4.3506527
9084,3.781074
9085,2.2587137
9086,4.480712
9087,4.158514
9088,4.116772
9089,4.4723053
9090,4.458844
9091,4.216959
9092,4.0146875
9093,3.038166
9094,4.341544
9095,3.86764
9096,2.46425
9097,2.7708895
9098,3.773163
9099,3.7357829
9100,2.725461
9101,2.5286891
9102,3.3218455
9103,3.9854095
9104,3.492311
9105,2.415558
9106,3.2779617
9107,3.688693
9108,3.6752882
9109,2.7210262
9110,3.960906
9111,3.6849709
9112,2.184299
9113,3.795179
9114,3.4595447
9115,3.6070395
9116,3.7601132
9117,3.026785
9118,3.8240485
9119,5.0079565
9120,4.727175
9121,4.4904513
9122,4.6050644
9123,4.66371
9124,3.9037888
9125,4.2780495
9126,4.2288294
9127,3.950024
9128,3.566646
9129,4.137275
9130,3.9448595
9131,3.8137462
9132,2.788042
9133,4.6169453
9134,3.8228552
9135,4.035307
9136,3.8204756
9137,3.6830916
9138,3.1048484
9139,3.6639404
9140,4.261257
9141,4.138542
9142,2.4506521
9143,2.591205
9144,2.6082008
9145,3.8213506
9146,3.8129144
9147,3.8143322
9148,2.0987792
9149,2.9934945
9150,4.012215
9151,2.868854
9152,3.3581138
9153,3.941926
9154,4.1488276
9155,3.033384
9156,3.3350654
9157,3.2650423
9158,3.7156985
9159,3.4421878
9160,2.277818
9161,3.8061452
9162,3.2636049
9163,3.4130101
9164,3.974495
9165,2.4781804
9166,3.8164637
9167,3.2264664
9168,2.8738966
9169,2.5852377
9170,2.7450128
9171,3.3387825
9172,3.3158245
9173,2.6759017
9174,2.9612973
9175,2.7632995
9176,2.9191327
9177,2.7634208
9178,3.3440146
9179,3.1243448
9180,3.6646528
9181,3.7876272
9182,2.8686886
9183,2.1498516
9184,4.046613
9185,3.2470093
9186,2.9714475
9187,3.4277062
9188,2.4366186
9189,3.278202
9190,3.0247016
9191,3.0816214
9192,3.4066148
9193,3.7754128
9194,2.4733305
9195,3.0293536
9196,3.1178226
9197,2.4401581
9198,2.7518704
9199,3.9450636
9200,2.8140178
9201,3.7003691
9202,3.1960216
9203,3.659722
9204,3.8846648
9205,3.7012265
9206,4.269042
9207,3.3185651
9208,2.6432676
9209,3.6863904
9210,3.1292264
9211,3.706042
9212,3.2963033
9213,3.3431904
9214,2.4803262
9215,4.01
9216,3.2313988
9217,3.878048
9218,3.8204818
9219,3.4253416
9220,3.3921683
9221,3.8060365
9222,3.2192867
9223,4.1917624
9224,2.2243254
9225,0.6193676
9226,3.7009552
9227,3.097398
9228,3.594969
9229,3.6935294
9230,3.20608
9231,3.5425274
9232,3.264267
9233,3.9970825
9234,2.9363065
9235,2.4368997
9236,2.215321
9237,2.093972
9238,2.9330552
9239,3.1024883
9240,2.5052726
9241,2.14659
9242,3.2538285
9243,3.6564696
9244,3.1106322
9245,2.901939
9246,3.1061316
9247,3.3506572
9248,2.6770945
9249,3.6659055
9250,2.911599
9251,3.2260878
9252,1.7017021
9253,2.3649704
9254,3.3559058
9255,2.9486997
9256,2.166883
9257,3.3443403
9258,1.9938915
9259,2.9725502
9260,2.5463424
9261,3.1624773
9262,3.5531511
9263,3.016556
9264,3.870297
9265,3.7858386
9266,3.771093
9267,4.2562523
9268,4.278305
9269,3.9667587
9270,3.1451178
9271,4.117815
9272,3.8704853
9273,3.8430843
9274,4.0021305
9275,3.391643
9276,3.6737185
9277,3.7644987
9278,3.9554667
9279,3.7192702
9280,3.4274254
9281,4.0010624
9282,4.359481
9283,3.2368066
9284,3.5303528
9285,3.1920795
9286,2.9860327
9287,2.9452083
9288,3.0909061
9289,3.0831945
9290,2.953655
9291,1.9152466
9292,3.7682314
9293,3.0809557
9294,2.7098293
9295,2.2820368
9296,3.4315636
9297,3.222772
9298,3.2312138
9299,3.1755779
9300,2.471136
9301,3.1859877
9302,2.9633014
9303,3.0859988
9304,3.5100505
9305,4.6128626
9306,3.6189368
9307,1.2850261
9308,2.0347066
9309,3.5734453
9310,3.4577646
9311,4.4202976
9312,3.3326628
9313,4.0182176
9314,3.7175364
9315,2.7580376
9316,3.373911
9317,4.2552238
9318,3.2415242
9319,3.2352576
9320,4.5549865
9321,3.8106234
9322,3.7219923
9323,4.2448053
9324,3.74439
9325,4.0330524
9326,4.336525
9327,3.7997823
9328,4.3860025
9329,4.2915654
9330,3.4662318
9331,3.9209938
9332,3.4048743
9333,3.8050995
9334,3.8569903
9335,3.1562538
9336,3.2882957
9337,4.1137004
9338,3.1609604
9339,3.4441144
9340,2.5693424
9341,3.5658607
9342,3.6824772
9343,3.260965
9344,3.2974703
9345,2.4956398
9346,4.3517203
9347,3.6849082
9348,3.2272782
9349,3.5427282
9350,3.4471545
9351,3.5744033
9352,3.5296104
9353,4.0464497
9354,4.0434113
9355,4.102932
9356,3.1402283
9357,3.6277227
9358,3.1090574
9359,3.1358557
9360,3.8101707
9361,2.9184766
9362,3.9629467
9363,4.3858824
9364,4.0678835
9365,4.0891066
9366,4.4015594
9367,3.9121323
9368,3.9098759
9369,4.101078
9370,3.9730923
9371,3.8782735
9372,3.1854258
9373,4.113235
9374,3.7642846
9375,4.2172327
9376,3.9137857
9377,3.587197
9378,1.886306
9379,4.30943
9380,4.341213
9381,2.3464901
9382,3.0314932
9383,2.7820947
9384,4.2241726
9385,3.9488425
9386,2.325929
9387,2.6309514
9388,2.9142518
9389,3.9160995
9390,3.4846158
9391,3.4279883
9392,3.8549066
9393,2.124291
9394,3.0998316
9395,2.2404103
9396,3.8794565
9397,3.4210052
9398,3.2789824
9399,3.057691
9400,4.1511226
9401,2.6082757
9402,3.0734272
9403,3.5417793
9404,3.0397704
9405,3.922169
9406,3.2188349
9407,4.4503465
9408,2.101008
9409,3.5364835
9410,3.0931017
9411,2.9814425
9412,3.0588021
9413,3.8651133
9414,3.637668
9415,3.3365307
9416,1.1497602
9417,3.2010903
9418,2.755352
9419,4.237674
9420,2.6534402
9421,3.852861
9422,3.8721633
9423,3.8722048
9424,3.5579224
9425,4.681526
9426,4.625833
9427,4.918902
9428,4.4217978
9429,3.687502
9430,5.1064215
9431,3.7530775
9432,3.0949373
9433,4.484693
9434,4.6065087
9435,4.4646816
9436,3.958252
9437,4.8746667
9438,2.9117103
9439,3.7524586
9440,3.679799
9441,4.130352
9442,3.4136262
9443,3.955018
9444,4.0701838
9445,4.2052
9446,3.7312574
9447,3.4273033
9448,4.2558928
9449,3.270864
9450,3.8483605
9451,3.9202466
9452,3.160276
9453,3.2470374
9454,4.1085987
9455,3.7666025
9456,3.860651
9457,3.177073
9458,3.1607141
9459,3.8328094
9460,3.4931965
9461,3.7013626
9462,3.5602112
9463,3.8231888
9464,3.7140212
9465,3.3367662
9466,3.7630858
9467,3.667101
9468,4.063107
9469,3.4746976
9470,3.085349
9471,3.6669617
9472,4.0633607
9473,3.945724
9474,3.5295587
9475,4.2228637
9476,3.1569934
9477,3.9124765
9478,4.3700156
9479,4.09541
9480,3.5583968
9481,3.7419848
9482,3.283352
9483,3.4034643
9484,4.263129
9485,3.5573595
9486,4.464733
9487,3.44633
9488,3.756834
9489,3.6548886
9490,4.140965
9491,3.296924
9492,3.514584
9493,4.048788
9494,3.940834
9495,1.3439121
9496,4.154864
9497,3.923241
9498,3.631816
9499,4.2440233
9500,4.147837
9501,3.591175
9502,3.2335148
9503,2.7945986
9504,3.5365348
9505,3.8702292
9506,3.3228173
9507,3.2096658
9508,3.2985554
9509,3.3933759
9510,3.424808
9511,3.457656
9512,3.946711
9513,3.7277079
9514,2.4881697
9515,4.1702957
9516,3.3533335
9517,2.5583982
9518,3.29353
9519,4.2943316
9520,4.959223
9521,3.6726396
9522,3.6105313
9523,4.463208
9524,4.03308
9525,4.054981
9526,4.32143
9527,4.681304
9528,3.6336539
9529,4.542899
9530,4.0102854
9531,4.0792923
9532,4.126856
9533,4.1210737
9534,4.3998523
9535,4.036975
9536,3.9534037
9537,4.573933
9538,3.3465333
9539,4.1917315
9540,3.63845
9541,3.2904418
9542,2.3080766
9543,3.4458706
9544,4.409088
9545,3.1434584
9546,4.039764
9547,3.8364506
9548,3.8518386
9549,3.429943
9550,3.7214942
9551,3.9560132
9552,3.3838272
9553,3.5896873
9554,3.651835
9555,4.2429824
9556,3.9386458
9557,3.8853214
9558,3.5374796
9559,3.550253
9560,3.281587
9561,3.5615115
9562,2.2915952
9563,4.287267
9564,4.016023
9565,3.4421709
9566,3.0824528
9567,3.2624464
9568,3.974596
9569,3.760019
9570,3.5320117
9571,3.546726
9572,3.2644646
9573,2.1980138
9574,3.1908073
9575,3.1723957
9576,4.040593
9577,3.1192722
9578,4.054942
9579,4.5592012
9580,4.115356
9581,4.1570015
9582,4.5582676
9583,4.295863
9584,4.174578
9585,4.5392613
9586,4.895092
9587,4.7144556
9588,4.8608747
9589,4.5047183
9590,4.4895988
9591,4.439953
9592,4.893984
9593,2.8751493
9594,3.5192952
9595,4.220851
9596,4.038567
9597,3.4943538
9598,3.8128295
9599,3.6019268
9600,3.0668178
9601,3.7039666
9602,3.6044345
9603,3.9987273
9604,4.8714743
9605,4.2617435
9606,3.6702838
9607,4.279582
9608,4.075552
9609,4.5357776
9610,4.240653
9611,4.317342
9612,3.3576841
9613,4.2561173
9614,3.7677283
9615,4.6722994
9616,4.3814883
9617,3.9702542
9618,3.9095736
9619,3.3477473
9620,3.578372
9621,4.035076
9622,4.424245
9623,3.8846748
9624,4.223279
9625,3.6878405
9626,3.3817775
9627,2.7732751
9628,4.238119
9629,3.7292652
9630,3.63407
9631,3.5256877
9632,4.474621
9633,3.037866
9634,4.684851
9635,4.3003483
9636,2.0379953
9637,3.9992256
9638,3.9876778
9639,4.05129
9640,2.6201935
9641,3.9363437
9642,2.8412766
9643,3.5466073
9644,3.5302305
9645,4.2791653
9646,4.2774744
9647,4.5951214
9648,3.541066
9649,4.677938
9650,4.342528
9651,4.688124
9652,4.6718636
9653,3.657886
9654,3.5974574
9655,3.5298567
9656,3.5418596
9657,3.9104223
9658,4.407595
9659,3.2066746
9660,3.8118255
9661,3.6007695
9662,1.7342129
9663,4.075877
9664,3.6112642
9665,3.6843157
9666,4.1070156
9667,2.8521218
9668,4.168248
9669,4.316763
9670,3.524067
9671,3.9611254
9672,4.138978
9673,3.5123117
9674,3.8537555
9675,3.852946
9676,3.6849034
9677,4.0983133
9678,3.648427
9679,3.364384
9680,3.9567027
9681,2.627194
9682,3.9054499
9683,3.6242118
9684,4.110635
9685,3.8046315
9686,3.2978263
9687,3.9055345
9688,4.0208635
9689,3.3420699
9690,3.9011822
9691,3.350138
9692,3.5636559
9693,4.0684285
9694,4.233876
9695,3.081389
9696,4.308869
9697,3.9383147
9698,4.0329123
9699,3.834545
9700,4.0972824
9701,3.3249435
9702,3.0290613
9703,3.809385
9704,3.1421676
9705,4.216942
9706,3.3133965
9707,2.6457717
9708,3.078332
9709,3.5403113
9710,2.180381
9711,3.5472867
9712,2.382766
9713,3.18785
9714,2.4106126
9715,2.574402
9716,4.2587194
9717,4.461819
9718,2.9762769
9719,3.8577976
9720,4.156559
9721,2.780068
9722,2.8347478
9723,3.262135
9724,3.725093
9725,4.735676
9726,4.433007
9727,3.9360776
9728,3.091427
9729,3.0562613
9730,3.3945065
9731,3.6290207
9732,3.965549
9733,4.016664
9734,3.1003127
9735,4.0145626
9736,4.4516435
9737,3.7716002
9738,4.1467505
9739,3.89426
9740,3.1207364
9741,4.23982
9742,4.0180516
9743,3.2667947
9744,3.767538
9745,3.84454
9746,3.1380777
9747,3.99892
9748,3.9434242
9749,3.7458954
9750,3.9692917
9751,4.4673514
9752,3.4383202
9753,2.9207978
9754,3.4790313
9755,3.1300852
9756,3.5835567
9757,4.491335
9758,2.7991722
9759,2.064773
9760,3.9773593
9761,2.6247025
9762,2.3831162
9763,2.24155
9764,3.7286587
9765,3.6284966
9766,4.2231016
9767,2.942645
9768,2.773188
9769,4.0308037
9770,3.6293094
9771,2.8665829
9772,2.0413957
9773,4.141879
9774,2.371829
9775,3.3641536
9776,4.180294
9777,3.5224004
9778,4.2633324
9779,3.669319
9780,2.7156706
9781,3.813258
9782,3.641206
9783,4.324478
9784,3.6972272
9785,2.9696386
9786,4.2977858
9787,3.9547966
9788,2.7615685
9789,2.702768
9790,4.0097847
9791,4.0599074
9792,4.022709
9793,4.644663
9794,4.5968904
9795,1.7034388
9796,4.6053104
9797,3.496593
9798,2.9008417
9799,3.681135
9800,3.8109884
9801,3.8527663
9802,4.5256395
9803,3.2572322
9804,3.2996197
9805,3.8077404
9806,3.5193584
9807,3.8868616
9808,3.96828
9809,2.9090972
9810,3.304247
9811,3.8764641
9812,4.151862
9813,4.1082916
9814,4.234989
9815,4.6538477
9816,3.7159693
9817,3.9872203
9818,1.8825774
9819,3.4995372
9820,2.9197886
9821,3.188477
9822,3.836514
9823,3.1606078
9824,3.802029
9825,2.6410713
9826,3.9764075
9827,3.6586814
9828,4.0504637
9829,3.9995248
9830,2.9907465
9831,2.8031118
9832,2.786403
9833,3.4974685
9834,4.5098953
9835,4.565752
9836,4.130529
9837,3.9544418
9838,3.8864424
9839,3.719011
9840,3.8694177
9841,2.6670778
9842,2.9597127
9843,2.6900353
9844,4.5244627
9845,3.5918336
9846,4.496579
9847,2.281172
9848,2.058421
9849,2.297155
9850,3.46651
9851,3.3448386
9852,2.303866
9853,1.8337786
9854,2.9700599
9855,2.4237642
9856,2.030517
9857,3.9397326
9858,3.1888494
9859,2.7770104
9860,3.3296037
9861,3.7006574
9862,3.5917294
9863,3.597303
9864,3.4865408
9865,2.7123234
9866,3.8235939
9867,3.448661
9868,2.948471
9869,3.4130378
9870,3.522916
9871,2.952532
9872,2.8357472
9873,3.750937
9874,3.6135187
9875,1.9884082
9876,2.6351569
9877,2.8959012
9878,2.9340894
9879,3.4054797
9880,3.366025
9881,1.8250612
9882,3.2380736
9883,2.9500294
9884,1.2852746
9885,3.1905189
9886,2.9219396
9887,1.5715215
9888,2.492077
9889,3.0084834
9890,2.2835894
9891,1.9967859
9892,3.1686008
9893,2.7192264
9894,3.3729444
9895,1.8356017
9896,3.266487
9897,3.2228773
9898,3.7317924
9899,1.7081925
9900,2.7451267
9901,3.301706
9902,0.9161525
9903,1.7160035
9904,2.21325
9905,2.0667348
9906,3.024429
9907,2.4909859
9908,3.257356
9909,2.817882
9910,3.2819588
9911,3.243726
9912,3.165236
9913,3.8235328
9914,3.860469
9915,4.436297
9916,4.137138
9917,3.3281283
9918,4.324949
9919,4.074064
9920,3.9561875
9921,3.5084548
9922,3.6172445
9923,4.0054846
9924,3.9687507
9925,3.9524827
9926,3.9302752
9927,4.575148
9928,3.0350575
9929,3.4041803
9930,3.145828
9931,3.149521
9932,3.3172584
9933,2.1959982
9934,2.946365
9935,2.7987463
9936,3.503132
9937,3.8401115
9938,2.077142
9939,3.6914818
9940,4.0401344
9941,3.5523696
9942,3.5630229
9943,3.254867
9944,3.8424084
9945,3.2858615
9946,3.5966017
9947,4.092308
9948,4.440282
9949,3.0091758
9950,3.7126753
9951,3.774909
9952,4.107344
9953,3.7736115
9954,3.1863534
9955,3.1979828
9956,3.7684698
9957,3.592811
9958,3.9829857
9959,2.7416706
9960,4.038505
9961,2.8433983
9962,1.8630857
9963,3.7951329
9964,3.6594012
9965,3.3454459
9966,3.008555
9967,3.1593397
9968,2.631004
9969,3.358546
9970,2.820573
9971,1.1520683
9972,2.9886336
9973,2.7009068
9974,1.739202
9975,2.5439148
9976,2.890918
9977,3.3312488
9978,2.1120942
9979,3.5753832
9980,3.1557248
9981,2.6339211
9982,3.1636078
9983,3.2921877
9984,2.9022746
9985,3.9203236
9986,3.4135509
9987,2.6182573
9988,3.0885203
9989,2.1240382
9990,2.6108437
9991,3.6825428
9992,3.2016082
9993,3.1704097
9994,2.6315103
9995,2.6343117
9996,2.7957122
9997,3.110656
9998,3.0945663
9999,2.6765256
10000,3.1734645
10001,2.1043124
10002,3.7342641
10003,3.3207762
10004,2.3143635
10005,2.68149
10006,3.7341342
10007,3.1460974
10008,3.834431
10009,2.4181156
10010,2.822681
10011,3.1368577
10012,3.3584523
10013,3.5831714
10014,3.5202854
10015,2.0238006
10016,3.3647258
10017,3.1164021
10018,3.0549939
10019,3.0438573
10020,3.6487167
10021,3.2066162
10022,3.6227148
10023,2.6695292
10024,3.2249372
10025,3.8569784
10026,2.8613658
10027,3.6171808
10028,3.1949942
10029,3.4181216
10030,4.073437
10031,2.9667537
10032,3.1074374
10033,3.4223044
10034,3.72915
10035,2.164621
10036,4.3834376
10037,5.161194
10038,5.3339624
10039,4.0359
10040,4.705613
10041,5.1247063
10042,4.554243
10043,3.7829666
10044,3.4400773
10045,2.806095
10046,3.7490382
10047,2.976831
10048,2.5633683
10049,2.922116
10050,2.483672
10051,3.4891834
10052,2.2801573
10053,3.3217344
10054,2.3581572
10055,2.1075659
10056,3.840415
10057,3.7003107
10058,2.7659922
10059,2.554922
10060,3.6761155
10061,3.6971083
10062,3.3094177
10063,3.3502908
10064,3.3207183
10065,4.2441597
10066,3.5658555
10067,4.2418656
10068,3.1959324
10069,4.192496
10070,3.821825
10071,3.5288558
10072,3.7194095
10073,2.9525695
10074,2.8517897
10075,3.4747143
10076,3.773488
10077,2.820496
10078,3.3379755
10079,3.8612585
10080,4.4096284
10081,3.8795686
10082,3.8054252
10083,4.0911813
10084,3.762323
10085,4.7184405
10086,3.5323024
10087,3.5882258
10088,4.496303
10089,4.1884627
10090,3.9922366
10091,4.066453
10092,4.4463043
10093,4.142773
10094,4.52299
10095,4.185062
10096,4.181965
10097,3.7326956
10098,3.3484328
10099,2.9141512
10100,3.4723234
10101,3.709404
10102,3.7403324
10103,3.6409886
10104,4.3580556
10105,4.001361
10106,3.6514468
10107,3.6362321
10108,3.8802965
10109,3.8011522
10110,2.0208683
10111,3.5128598
10112,3.3485851
10113,2.6396646
10114,3.35604
10115,3.3131113
10116,3.4907098
10117,2.6925917
10118,2.162901
10119,3.4074702
10120,2.7698038
10121,2.0879378
10122,1.6866387
10123,4.0550313
10124,3.9156551
10125,3.281159
10126,2.3582356
10127,4.33283
10128,4.291326
10129,4.503789
10130,3.6186152
10131,3.632131
10132,3.427853
10133,3.6510844
10134,3.6427965
10135,4.408276
10136,3.6721
10137,3.5279021
10138,4.3335056
10139,3.7735257
10140,2.6625338
10141,3.3979726
10142,4.1560006
10143,3.1141343
10144,3.9209714
10145,3.5937
10146,3.8853025
10147,3.8249292
10148,2.9774547
10149,4.017022
10150,3.6975603
10151,4.281043
10152,4.213007
10153,3.4340796
10154,3.7036796
10155,4.081436
10156,4.339378
10157,3.9316645
10158,3.7386813
10159,2.1606784
10160,3.4004664
10161,3.646162
10162,3.9525385
10163,4.2841387
10164,3.1530604
10165,3.9704046
10166,3.6184874
10167,4.0813065
10168,2.6806655
10169,3.7623286
10170,4.3489575
10171,4.1946635
10172,4.548204
10173,4.694041
10174,4.965674
10175,4.2164555
10176,3.9674516
10177,4.0976834
10178,2.9438214
10179,3.6154847
10180,4.3218565
10181,4.051063
10182,3.138904
10183,3.8544214
10184,3.9035368
10185,2.8058298
10186,2.632112
10187,3.883126
10188,2.7429068
10189,3.8873646
10190,3.101536
10191,2.2951467
10192,3.3944204
10193,4.166481
10194,2.0701554
10195,3.3708158
10196,2.953662
10197,2.4134595
10198,3.5938442
10199,3.1229093
10200,3.2858555
10201,1.3872826
10202,3.3687594
10203,3.645151
10204,3.70611
10205,3.176584
10206,3.2633293
10207,3.4238005
10208,3.3572676
10209,4.111008
10210,2.8512354
10211,3.7467315
10212,3.4177756
10213,2.433643
10214,2.8205683
10215,3.832007
10216,4.292082
10217,4.3309793
10218,3.8985267
10219,4.2741528
10220,4.631371
10221,4.73303
10222,3.7641478
10223,3.0165782
10224,3.4234955
10225,2.4379919
10226,2.6648657
10227,2.4645996
10228,2.8526564
10229,3.687758
10230,3.2867749
10231,3.4594069
10232,3.3227303
10233,2.4482331
10234,3.5725906
